id,Nombre,Email,Pais,Genero,Edad,Antigüedad,FacturacionTotal,PuntuacionCrediticia,CantidadProductos,PoseeTarjetaCredito,MiembroActivo,SalarioEstimado,VelocidadServicio,Abandono
15704378,Danilo Vega,etelvinaportillo@yahoo.com,Brasil,Masculino,37,9,121342.24,655,1,Si,Si,180241.44,100GB,No
15640648,Hortensia Tejada Pizarro,angelinollabres@gmail.com,Argentina,Masculino,36,6,0.0,698,2,No,Si,19231.98,1GB,No
15682472,Anselmo Roldan,albertoleopoldo@gmail.com,Argentina,Masculino,34,8,129433.34,828,2,No,No,38131.77,20GB,No
15637315,Fidel Garriga Verdú,abellaramon@yahoo.com,Chile,Femenino,41,3,0.0,601,2,Si,No,54342.83,500Mb,Si
15579262,Nazaret Barrios Seguí,ritaosuna@vazquez.net,Argentina,Masculino,41,9,0.0,497,1,No,No,22074.48,20GB,No
15759805,Mateo Riera,begonatoro@gmail.com,Argentina,Femenino,32,4,0.0,582,2,Si,No,59668.81,2GB,No
15624744,Olalla de Cazorla,amigoroxana@perez.net,Brasil,Masculino,42,9,115766.26,622,1,No,No,72155.85,20GB,Si
15752912,Aitana Segura Gutiérrez,clementeromero@cadenas.org,Argentina,Femenino,30,7,0.0,661,2,Si,No,72196.57,2GB,No
15566111,Tristán Figueras-Moll,xtamarit@hotmail.com,Argentina,Masculino,39,9,0.0,596,1,Si,No,48963.59,1GB,No
15569945,Gala Fuster Dávila,ualiaga@gmail.com,Chile,Masculino,29,1,0.0,509,2,Si,No,69113.14,1GB,No
15588622,Ariel Luz-Aznar,oamador@rodriguez-palmer.es,Brasil,Masculino,25,7,108380.72,599,1,Si,Si,79005.95,500Mb,Si
15809265,Clementina Contreras Rodriguez,maximo90@landa-corominas.net,Argentina,Femenino,35,4,0.0,547,1,Si,Si,133287.73,2GB,No
15628600,Antonio Ferrán Cañellas,etelvina98@gmail.com,Brasil,Femenino,31,1,141069.18,807,3,Si,Si,194257.11,100GB,No
15599869,Gregorio Casares Cuevas,berto15@yahoo.com,Chile,Femenino,29,1,0.0,728,1,Si,Si,83056.22,1GB,No
15731760,Santos Balaguer Giner,jprado@arias-paniagua.com,Argentina,Masculino,25,5,0.0,681,1,No,Si,90860.97,20GB,No
15644878,Soraya Trini Nuñez Monreal,cuetofelix@pujadas-marcos.es,Chile,Femenino,43,6,117302.62,685,1,No,No,68701.73,500Mb,Si
15724453,Lisandro Flor Amo,perasimon@quevedo.com,Argentina,Masculino,23,2,0.0,570,1,No,No,198830.98,500Mb,Si
15734312,Ana Sofía Abril,zdonoso@hotmail.com,Chile,Masculino,43,6,0.0,577,2,Si,Si,149457.81,2GB,No
15658716,Guiomar Ruperta Blanco Balaguer,tcastells@yahoo.com,Brasil,Femenino,37,5,92171.35,667,3,Si,No,178106.34,2GB,Si
15808223,Pilar Beltran Miralles,bernardopedraza@duarte.com,Chile,Masculino,41,1,126773.43,615,1,Si,Si,55551.26,1GB,No
15726695,Julieta Sarabia,salvaclarisa@castell.net,Chile,Femenino,20,9,122446.61,601,2,Si,No,86791.9,100GB,No
15687752,Omar Marí Alemany,eulaliafonseca@cortina.es,Argentina,Masculino,30,2,87505.47,641,2,No,Si,7278.57,500Mb,Si
15597309,Haroldo Reguera Crespo,duilioabellan@hotmail.com,Chile,Masculino,36,7,0.0,749,2,No,No,80134.65,500Mb,Si
15762682,Adora Carbó Mendizábal,jose-antonio17@perea.net,Chile,Femenino,35,1,111827.27,709,2,Si,No,12674.68,100GB,No
15764726,Isidro Roldán Peinado Sacristán,almazannuria@beltran-rico.org,Argentina,Masculino,22,3,137583.04,563,1,No,Si,5791.85,100GB,No
15586880,Dulce Castañeda,imarti@alba.com,Brasil,Masculino,41,2,122545.65,594,2,Si,Si,42050.24,100GB,No
15686099,Jovita Blanch Comas,alejandraabella@yahoo.com,Chile,Masculino,61,1,82182.1,563,1,Si,No,106826.92,2GB,Si
15605665,Andrés de Perera,eloisafiol@gmail.com,Brasil,Femenino,69,3,78833.15,673,2,Si,Si,37196.15,2GB,No
15575935,Rodrigo del Cortés,bfortuny@gmail.com,Argentina,Masculino,59,0,178058.06,673,2,No,Si,21063.71,2GB,Si
15662976,Cebrián Orozco,lidia69@yahoo.com,Chile,Masculino,37,8,0.0,637,1,Si,Si,186062.36,2GB,No
15591279,David Pérez-Font,bibiana74@garate-cid.org,Argentina,Masculino,37,3,80387.81,734,1,No,Si,77272.62,2GB,No
15800083,Narcisa Rodriguez Belda,elias47@hernandez.es,Argentina,Masculino,45,8,24043.45,559,1,No,Si,169781.45,20GB,Si
15730397,Aroa Ainara Mármol Cárdenas,lagunanicolasa@yahoo.com,Chile,Masculino,40,1,109681.61,739,1,Si,Si,193321.3,100GB,No
15814405,Noa Graciela Palomino Adán,rodrigolupita@figueroa.com,Argentina,Femenino,46,9,0.0,418,1,Si,Si,81014.5,500Mb,Si
15722993,Luisa Carbó Cobos,cepedateofilo@hotmail.com,Argentina,Femenino,27,6,137963.07,700,1,No,No,8996.79,20GB,No
15774872,Micaela Alemany Maza,usanchez@hotmail.com,Argentina,Masculino,36,10,0.0,663,2,Si,No,136349.55,1GB,No
15768072,Elisabet Landa Gomis,amorillo@izaguirre.net,Chile,Femenino,33,2,0.0,688,1,No,No,27557.18,2GB,Si
15648766,Cristina Narváez-Poza,pio75@hotmail.com,Chile,Masculino,35,3,116969.35,569,1,No,No,94488.82,100GB,No
15650026,Florencio Girón Mariscal,maximinopol@hotmail.com,Argentina,Masculino,44,1,63562.02,513,2,No,Si,52629.73,20GB,Si
15601324,Emiliano Zabaleta Aguirre,constanzagonzalo@gmail.com,Argentina,Femenino,48,1,0.0,697,2,Si,Si,87400.53,2GB,No
15772421,Eusebia Marín-Bayona,eliana04@hotmail.com,Brasil,Femenino,31,1,128927.93,645,1,Si,Si,2850.01,2GB,No
15747772,Dafne Borrego-Carvajal,baldomero67@hotmail.com,Brasil,Masculino,36,9,58571.18,706,2,Si,No,40774.01,20GB,No
15672499,Remedios de Dávila,xpavon@yahoo.com,Argentina,Masculino,34,3,134692.4,635,2,Si,Si,83773.02,100GB,No
15700383,Flor Morell,dtamayo@moles.es,Argentina,Femenino,35,7,115651.6,763,2,Si,Si,104706.29,1GB,No
15684103,Rosaura del Morales,pulidoleocadia@yahoo.com,Argentina,Femenino,26,10,0.0,674,2,Si,Si,138423.1,100GB,No
15572294,Roberto Barceló Aragón,nblanch@villaverde.com,Argentina,Masculino,28,7,0.0,623,1,No,No,129526.57,100GB,No
15681026,Marcia del Abad,fabiana58@hotmail.com,Brasil,Femenino,33,9,104552.72,795,1,Si,Si,120853.83,2GB,Si
15757473,Telmo Herrero Armas,flor34@gmail.com,Argentina,Femenino,27,7,158786.67,766,2,No,Si,47579.25,100GB,No
15707968,Miguel Ángel Porta Monreal,sarabiaafrica@vizcaino.es,Chile,Masculino,36,8,73211.12,545,2,Si,No,89587.34,1GB,Si
15755138,Tere Querol Hoz,olimpiagirona@vinas.net,Argentina,Femenino,32,8,0.0,850,2,Si,Si,55593.8,2GB,No
15668774,Pepe Clavero Barriga,yllobet@rebollo.com,Brasil,Femenino,23,5,122739.1,758,1,Si,No,102460.84,500Mb,Si
15603925,Alex Gordillo Roma,nicolaumanuela@yahoo.com,Chile,Femenino,26,4,174318.13,779,2,No,Si,38296.21,1GB,No
15791302,Bernabé Martí Cuevas,donato68@naranjo-gilabert.org,Argentina,Masculino,32,8,0.0,741,2,Si,No,143598.7,2GB,No
15661656,Marino de Bermejo,ncapdevila@yahoo.com,Argentina,Masculino,38,2,91902.56,633,2,Si,Si,107673.35,1GB,No
15579994,Julieta Ortega Domínguez,emilia58@barros-mugica.org,Argentina,Masculino,23,8,73112.95,616,1,Si,Si,62733.05,100GB,No
15576680,Maricela Lledó Almagro,xperello@hotmail.com,Argentina,Masculino,29,4,0.0,736,2,No,No,51705.01,20GB,No
15656263,Rubén Roberto López Carballo,juarezdelia@pareja-tenorio.com,Chile,Masculino,29,5,0.0,764,2,Si,No,65868.28,500Mb,Si
15795129,Pía Iglesias Meléndez,bertranangel@badia-linares.org,Argentina,Femenino,30,9,0.0,799,2,Si,No,136827.96,100GB,No
15567431,Heriberto Carrión Bayona,juradolucas@velazquez-campos.com,Argentina,Masculino,64,2,145578.28,773,1,No,Si,186172.85,20GB,No
15715184,Damián Larrañaga-Giralt,rioselisa@rocha.com,Chile,Femenino,31,4,144637.86,752,2,Si,No,40496.72,2GB,No
15605279,Isidoro Millán Carrasco,atienzacruz@mata.com,Argentina,Masculino,50,9,0.0,792,4,Si,Si,194700.81,2GB,Si
15750466,Alejandra Izaguirre,milagrosabella@yahoo.com,Brasil,Masculino,42,1,85839.62,790,1,Si,No,198182.73,100GB,No
15626882,Dominga Baeza Cobo,salgadojuanito@gmail.com,Chile,Masculino,37,5,94901.09,662,1,Si,Si,48233.75,20GB,No
15716164,Lina Figueroa Rivera,aviladafne@gmail.com,Argentina,Femenino,41,3,144260.5,501,1,Si,No,172114.67,20GB,No
15738605,Genoveva Puga,asdrubal50@gmail.com,Brasil,Femenino,46,5,123642.36,634,1,Si,Si,49725.16,500Mb,Si
15582960,Paula Bilbao,cebrian75@bermudez.es,Argentina,Femenino,33,5,125827.43,473,1,No,Si,145698.73,2GB,No
15685290,Nidia Puerta Recio,easensio@escamilla.com,Brasil,Masculino,46,5,142360.62,595,2,Si,No,48421.4,500Mb,Si
15637993,África Puerta,yadadia@barragan-carbajo.es,Argentina,Masculino,36,9,137688.71,711,1,Si,Si,46884.1,2GB,No
15781210,Trini Jenny Gomis Benavente,leongaston@hotmail.com,Argentina,Masculino,34,8,0.0,711,2,No,No,48260.19,500Mb,Si
15754577,Cloe Chamorro Roman,nhigueras@yahoo.com,Argentina,Femenino,51,8,61354.14,556,1,Si,No,198810.65,1GB,Si
15687527,Ismael Figueras Manzanares,abadjennifer@hotmail.com,Chile,Masculino,35,1,0.0,638,2,Si,No,165370.66,500Mb,Si
15782468,Pío Viñas,bcarmona@yahoo.com,Chile,Masculino,51,3,109799.55,850,2,Si,Si,12457.76,2GB,Si
15576352,Julio del Yáñez,diana00@gmail.com,Chile,Femenino,57,3,0.0,586,2,No,Si,6057.81,1GB,No
15758639,Vidal del Gordillo,larranagaeloy@yahoo.com,Argentina,Masculino,37,7,0.0,641,2,Si,No,75248.3,1GB,No
15773071,Marc Bertrán Barbero,zfalco@gmail.com,Chile,Femenino,33,6,145580.61,780,1,Si,Si,154598.56,100GB,No
15771509,Valentina de Mendoza,valentina55@hotmail.com,Brasil,Femenino,42,1,98548.62,538,2,No,Si,94047.75,2GB,No
15681115,Samuel Montserrat Morell,nestor16@guerrero-cueto.org,Chile,Masculino,39,10,108935.39,787,1,Si,Si,101168.3,2GB,No
15718789,Jose Ignacio Gonzalez Alegria,ferranjose-ignacio@gmail.com,Argentina,Masculino,30,5,0.0,604,2,Si,No,75786.55,1GB,No
15627801,Claudio Vallés-Pino,fernandezteodoro@gmail.com,Chile,Masculino,33,3,176666.62,512,1,Si,No,94670.77,1GB,No
15645371,Camilo Soria Juan,ocarretero@yahoo.com,Brasil,Femenino,51,7,147262.11,613,1,Si,Si,53630.9,100GB,Si
15778884,Sebastian Batlle Calatayud,silvia05@hernando.es,Argentina,Femenino,38,2,154763.21,809,2,Si,Si,174800.31,20GB,No
15664681,Rosenda Anguita Buendía,quirinomora@gmail.com,Argentina,Femenino,35,2,114321.28,584,2,No,No,15959.01,2GB,No
15699467,Piedad Cuenca Reig,melania55@yahoo.com,Chile,Femenino,41,0,0.0,631,1,No,No,87959.83,20GB,No
15727361,Carmina Perez Trujillo,reguerajoel@gmail.com,Argentina,Femenino,51,1,0.0,547,2,Si,Si,56908.41,2GB,No
15662578,Emiliano Lumbreras Jove,yagosalgado@gmail.com,Brasil,Masculino,35,1,110245.13,679,1,Si,Si,178291.09,100GB,No
15751771,Araceli Alarcón Reig,vcarmona@escamilla.com,Brasil,Masculino,32,2,99092.45,528,1,No,Si,111149.98,1GB,No
15627881,María Cristina Canals,sara56@yahoo.com,Argentina,Masculino,30,8,0.0,603,2,Si,Si,47536.46,500Mb,Si
15794414,Otilia del Flores,cayetano69@serna-vazquez.com,Chile,Masculino,46,6,92783.68,507,1,Si,Si,51424.29,2GB,No
15583090,José Antonio Calvet Pastor,pinedamaria-pilar@yahoo.com,Chile,Femenino,29,8,0.0,581,2,Si,No,46735.19,1GB,No
15694160,Seve Meléndez,sonia37@carnero-plaza.com,Argentina,Masculino,37,0,0.0,624,2,No,No,112104.55,2GB,No
15694098,Jose Francisco Barba-Cueto,vegaalberto@yahoo.com,Argentina,Femenino,54,9,68332.96,575,1,Si,Si,144390.75,500Mb,Si
15772009,Marcos Teófilo Arce Ferrera,zpacheco@yahoo.com,Argentina,Femenino,41,5,0.0,664,1,Si,Si,152054.33,20GB,No
15583212,Vicente Armengol Requena,barrenapatricia@morell.es,Argentina,Femenino,43,5,134022.06,600,1,Si,No,194764.83,20GB,No
15609562,Cristian Posada-Batlle,gaspartrujillo@hotmail.com,Chile,Femenino,43,1,116360.07,774,1,Si,No,17004.14,500Mb,Si
15654060,Primitivo Miguel-Duque,wilfredoperez@manrique.org,Argentina,Masculino,41,2,0.0,517,2,No,Si,75937.47,20GB,No
15724890,Elpidio Pablo Coll Carmona,ymancebo@guardiola-jimenez.com,Chile,Masculino,36,4,82696.09,584,2,No,No,83058.14,20GB,No
15700650,Lupe Gimeno Zaragoza,jcarbajo@gmail.com,Argentina,Masculino,34,3,0.0,681,2,No,No,55816.2,100GB,No
15662501,Alondra León Valero,sigfridopi@macias.com,Argentina,Masculino,48,3,91246.53,583,1,Si,No,60017.46,20GB,Si
15814664,Carmen Solsona Arregui,hmarmol@sanchez.com,Brasil,Masculino,33,2,126524.11,740,1,Si,No,136869.31,100GB,No
15596811,Tere Español Azcona,ocanateobaldo@sierra.es,Argentina,Masculino,36,8,139753.35,667,1,Si,No,79871.16,100GB,No
15662100,Severiano Puga,tomas85@gmail.com,Brasil,Femenino,44,5,128605.32,850,1,No,Si,171096.2,100GB,No
15795224,Teófila Ramirez Arribas,qfigueroa@tejedor.es,Argentina,Masculino,39,6,178585.46,760,1,Si,No,67131.3,1GB,Si
15765952,Macario Rosselló,angel81@berrocal.es,Argentina,Masculino,29,4,145471.37,769,1,Si,No,188382.77,20GB,No
15774931,Pío Vigil Garcés,nbarreda@pena.net,Argentina,Masculino,30,7,112935.87,452,1,Si,Si,99017.34,500Mb,Si
15813439,Ainoa Padilla Lillo,micaela56@duarte.org,Argentina,Masculino,33,5,100116.82,587,1,Si,No,34215.58,100GB,No
15721207,Juan Luis Martí Rius,rodrigoreal@yahoo.com,Brasil,Masculino,42,6,100047.33,625,1,Si,No,93429.95,500Mb,Si
15636982,Damián Cuadrado Grau,iarino@sanchez.es,Brasil,Femenino,43,7,79974.55,705,1,Si,Si,103108.33,1GB,No
15723318,Yolanda Cabo Angulo,atapia@villalobos.com,Argentina,Femenino,55,0,0.0,619,3,No,No,60810.64,2GB,Si
15588566,Adrián Alvarado Barberá,muletpia@landa.com,Chile,Masculino,33,5,116474.28,778,2,Si,Si,32757.55,1GB,No
15734610,Nydia Bolaños Tamarit,roblesroberta@enriquez-salamanca.es,Argentina,Masculino,42,4,89838.71,543,3,Si,No,85983.54,2GB,Si
15611644,Belen Aitana Falcó Coca,romulo54@vigil.org,Argentina,Masculino,73,0,146329.73,627,1,No,Si,43615.67,1GB,No
15728693,Consuelo Campillo Ponce,fortunata90@ruiz.com,Brasil,Femenino,43,3,141349.43,574,1,Si,Si,100187.43,2GB,No
15777922,Calisto Villanueva Linares,isabeladuran@tejada-ugarte.com,Chile,Masculino,36,1,161757.87,629,2,Si,Si,146371.72,100GB,No
15658211,Amor Eufemia Barros Bayón,plazacustodio@valencia.com,Chile,Femenino,39,2,0.0,559,2,Si,Si,121151.1,100GB,No
15683930,Emilio Artigas,tito16@yahoo.com,Brasil,Femenino,32,9,134096.53,593,2,Si,No,53931.05,100GB,Si
15696588,Gastón del Ferrándiz,ybenavente@aroca.es,Argentina,Femenino,36,3,0.0,679,2,Si,Si,2243.41,1GB,No
15778025,Eva María Valera Ibarra,roxana76@castro.com,Brasil,Masculino,43,9,108589.47,685,2,No,Si,194808.51,100GB,No
15681562,Hilda Ema Pérez Velázquez,vaqueroenrique@pozuelo.com,Argentina,Femenino,43,2,112773.73,516,2,Si,Si,139366.58,1GB,No
15647725,Fátima Abella,victorianominguez@figueras.com,Argentina,Femenino,61,5,62055.17,675,3,Si,No,166305.16,100GB,Si
15630511,Marc Pascual Valderrama,caceressegismundo@gimenez-guillen.com,Argentina,Femenino,33,6,0.0,691,2,Si,No,164074.89,2GB,No
15803365,Edmundo Gutiérrez Mariscal,carolinaguardia@murillo.es,Chile,Masculino,55,2,70263.83,653,1,No,Si,62347.71,20GB,No
15752534,Zacarías de Salmerón,lucia89@yahoo.com,Argentina,Masculino,36,10,0.0,744,2,Si,Si,182867.84,2GB,No
15595842,Palmira Lorenzo Sáenz,maciaskike@gmail.com,Brasil,Masculino,45,2,119852.01,748,1,No,No,73853.94,1GB,Si
15617252,Anastasio Vall-Rodrigo,varatamara@hotmail.com,Argentina,Femenino,33,1,87347.7,697,1,Si,No,172524.51,100GB,No
15754747,Amor Nieto-Barceló,miremma@gmail.com,Brasil,Masculino,33,9,141918.09,686,2,No,Si,184036.47,500Mb,Si
15593773,Ofelia Soler-Carbonell,ainoa25@melendez.es,Chile,Masculino,35,3,0.0,784,2,No,No,81483.64,2GB,No
15607598,Amelia Camino Bautista,bcespedes@hotmail.com,Chile,Femenino,31,6,0.0,575,2,Si,Si,95686.42,1GB,No
15813034,Candelario Garriga Tenorio,estefaniaayllon@gmail.com,Chile,Masculino,38,2,62276.99,727,1,Si,Si,59280.79,1GB,No
15800514,Domitila de Doménech,aparicioestefania@yahoo.com,Brasil,Femenino,24,2,95675.62,477,2,No,No,162699.7,20GB,Si
15755225,Leopoldo Tamarit Prada,jacobo25@canellas-leiva.es,Brasil,Masculino,34,9,134464.58,659,2,Si,No,178833.34,2GB,No
15714397,Jose Manuel Arcos Noguera,murilloclemente@gmail.com,Brasil,Femenino,30,2,101014.08,621,2,Si,Si,165257.31,20GB,No
15675888,Nazario Jódar Gálvez,reinaldocasals@tomas-gimeno.net,Chile,Femenino,33,9,72788.03,550,1,Si,Si,103608.06,1GB,No
15605264,Ricarda del Montoya,pelayogallo@yahoo.com,Brasil,Masculino,47,0,63723.78,669,2,Si,Si,181928.25,2GB,No
15580560,Maricruz Cristina Peral Quesada,aragonesmonica@escalona.com,Argentina,Femenino,73,1,0.0,769,1,Si,Si,29792.11,20GB,No
15811343,Cleto Trujillo-Montaña,castillovictor-manuel@gmail.com,Brasil,Masculino,35,5,161591.11,644,3,Si,Si,63795.62,20GB,No
15759555,María Pombo Colomer,rubenmarti@bastida.com,Chile,Masculino,41,2,0.0,569,2,Si,No,134272.57,2GB,No
15710421,Encarnita Lina Reig Manzanares,kpiquer@gmail.com,Chile,Femenino,36,8,117152.3,774,1,No,No,101828.39,1GB,No
15765650,Olimpia Vaquero-Ruano,lucas27@hotmail.com,Brasil,Masculino,40,5,114655.58,501,1,No,No,126535.92,1GB,No
15627971,Humberto Sabater Peñalver,flavia45@quintero-mugica.es,Argentina,Femenino,32,8,206663.75,504,1,No,No,16281.94,100GB,No
15574169,Adelia Pelayo Rocamora,cruzvergara@gmail.com,Brasil,Femenino,32,0,92466.21,595,1,Si,No,4721.3,1GB,No
15716347,Ángela Pinto Gracia,escuderohermenegildo@noriega.com,Brasil,Masculino,37,7,143625.83,663,2,No,Si,176487.05,2GB,No
15720511,Chus Nogueira Mosquera,alfredo21@hotmail.com,Brasil,Masculino,41,3,151191.31,547,1,Si,No,175295.89,20GB,Si
15729279,Lorena Noguera Collado,pbas@gallo.com,Argentina,Femenino,25,4,108691.95,718,1,Si,No,63030.97,100GB,No
15796167,Aitana del Carro,faustosanmartin@campillo.com,Brasil,Masculino,35,7,98556.89,782,2,Si,No,117644.36,500Mb,Si
15581370,Anacleto Vera,emiliocanet@salazar.org,Chile,Masculino,38,2,99811.44,681,2,Si,No,23531.5,2GB,No
15763895,Carmina Cerro Menendez,aracelimarti@yahoo.com,Argentina,Masculino,32,7,178011.5,536,2,Si,No,22375.14,1GB,No
15724251,Clara del Valle,calbero@roda-baron.com,Brasil,Femenino,29,6,101012.77,682,1,No,No,32589.89,500Mb,Si
15578096,Zaira Chamorro Ledesma,georginamora@gmail.com,Argentina,Masculino,26,7,106397.75,537,1,No,No,103563.23,500Mb,Si
15794360,Maura Bermudez Nicolás,cosmecanete@gmail.com,Brasil,Femenino,70,5,71816.74,592,2,Si,No,105096.82,1GB,Si
15709459,Bienvenida Espejo-Pedrosa,dora42@rozas.com,Chile,Femenino,63,5,0.0,698,1,Si,Si,173576.71,2GB,No
15673084,Clementina Lamas-Conde,yessica39@gmail.com,Chile,Masculino,38,1,68079.8,645,1,No,Si,166264.89,2GB,No
15614834,Luis Miguel Bermúdez Peña,cruz89@yahoo.com,Chile,Femenino,31,3,141751.82,619,1,No,Si,61531.86,20GB,No
15803121,Mario Canet,custodiareyes@barral.es,Argentina,Masculino,51,5,97565.74,847,1,No,No,144184.06,100GB,Si
15700801,Haroldo Arjona Padilla,madridprudencia@hotmail.com,Brasil,Masculino,42,6,84445.68,850,3,No,Si,60021.34,20GB,Si
15639314,Pascual Pinedo-Aguado,jafet90@gmail.com,Argentina,Masculino,32,2,0.0,589,2,No,Si,9468.64,2GB,No
15609823,Olalla Moliner Río,uescudero@manso.net,Chile,Femenino,34,8,127095.14,751,2,No,No,479.54,2GB,No
15607142,Remigio Arroyo-Quero,obduliaesteban@gmail.com,Argentina,Masculino,32,8,0.0,658,1,Si,Si,80410.68,1GB,No
15777459,Natalio Ciro Gallardo Quiroga,saezduilio@carro.es,Chile,Femenino,32,4,175406.13,619,2,Si,Si,172792.43,1GB,Si
15642824,Enrique Villena Pedraza,barriossigfrido@espana.es,Chile,Femenino,56,8,174506.1,826,2,No,Si,161802.82,100GB,Si
15745030,Adelardo de Olmo,vmartorell@gmail.com,Brasil,Masculino,41,1,79706.25,809,2,Si,No,165675.01,100GB,No
15662854,Gastón Leocadio Salcedo Gargallo,fjerez@gmail.com,Brasil,Masculino,48,5,139714.4,681,2,No,No,73066.72,20GB,No
15578211,Corona Nuñez-Quero,tito71@hotmail.com,Argentina,Masculino,23,6,0.0,777,2,Si,Si,163225.48,2GB,No
15772781,Teresita Eliana Sureda Antúnez,moralesfrancisca@yahoo.com,Argentina,Femenino,51,3,0.0,703,3,Si,Si,77294.56,100GB,Si
15719309,Adriana Palomares-Roldan,nieves07@gmail.com,Argentina,Femenino,42,1,115961.58,670,2,No,Si,29483.87,500Mb,Si
15811947,Vasco Andrade Solera,gertrudis19@hotmail.com,Argentina,Masculino,33,0,124781.67,850,1,No,Si,33700.52,20GB,No
15650889,Ciriaco Lucena Puig,hnicolas@recio-blanes.net,Brasil,Femenino,30,10,133537.1,710,2,Si,No,155593.74,2GB,No
15623471,Adrián Franco Cases,aranzazugrande@pino.com,Brasil,Masculino,38,3,98205.77,607,1,Si,No,176318.27,20GB,No
15702149,Melchor Bermudez Torre,gonzalezjuan-bautista@lucena.es,Brasil,Femenino,33,1,144753.21,767,1,Si,Si,132480.75,500Mb,Si
15654964,Wilfredo Castejón,perezjose-carlos@villalobos-molins.es,Chile,Masculino,48,7,75801.74,608,1,Si,No,125762.95,500Mb,Si
15574558,José Mari Dionisio Roig Cózar,ypriego@hotmail.com,Chile,Masculino,32,8,0.0,718,2,Si,Si,41399.33,500Mb,Si
15665695,Viviana Cervera,coralllado@yahoo.com,Argentina,Femenino,49,4,0.0,594,2,Si,Si,23631.55,2GB,No
15594576,Encarnación Marí Armengol,corralalbano@montesinos-hervia.es,Argentina,Masculino,32,1,144875.71,524,1,No,No,187740.04,20GB,No
15747208,Darío Cobo Almagro,herviagenoveva@guzman.es,Argentina,Masculino,50,6,0.0,608,1,Si,No,93568.77,2GB,Si
15574554,Albina Coca,zairasalvador@ros.com,Brasil,Masculino,66,8,103291.25,537,2,Si,Si,130664.79,2GB,No
15776211,Jenny Múgica-Castells,crespiingrid@gmail.com,Argentina,Femenino,34,6,0.0,678,2,Si,Si,124592.84,100GB,No
15632789,Chucho Peña,rochagloria@mariscal.es,Argentina,Masculino,30,8,0.0,794,2,Si,Si,24113.91,1GB,No
15715394,Macario Rodríguez Sanz,pulidocamilo@mata-abella.com,Chile,Masculino,35,4,123557.65,613,2,No,Si,170903.4,20GB,No
15763665,Apolinar Gonzalo,horozco@yahoo.com,Argentina,Femenino,28,4,136674.51,833,2,No,No,5278.78,500Mb,Si
15765415,Cruz Hernandez Roldan,vidalalma@gmail.com,Chile,Femenino,45,4,89122.3,609,1,Si,Si,199256.98,1GB,No
15770255,Salvador Barbero,yfont@hotmail.com,Brasil,Femenino,33,10,83555.58,797,1,No,No,69767.14,2GB,No
15692991,Rosalía Moliner Marin,fontester@bernad-alvarez.es,Chile,Femenino,38,4,0.0,710,2,Si,Si,136390.88,20GB,No
15795149,Luis Duarte,casanovasbeatriz@hotmail.com,Argentina,Masculino,28,2,81173.83,703,2,No,Si,162812.16,500Mb,Si
15633608,Fernanda Terrón Porcel,iiniguez@gmail.com,Argentina,Masculino,33,2,146193.6,641,2,Si,Si,55796.83,500Mb,Si
15750549,Wilfredo Carballo Alfaro,fpol@castro.org,Brasil,Masculino,30,1,84440.1,660,2,Si,Si,60485.98,100GB,No
15681402,Bernardino Luque Palomino,nogueradulce@chamorro-arnaiz.com,Brasil,Femenino,61,1,66101.89,763,1,Si,Si,143981.27,500Mb,Si
15585280,Herminio Castell Arrieta,bonillaeva-maria@agustin.net,Argentina,Femenino,36,2,0.0,649,2,No,Si,75035.48,1GB,No
15719426,Mariana de Medina,angelita11@arias.com,Argentina,Masculino,67,8,103101.56,529,2,Si,Si,154002.02,2GB,Si
15815626,Máximo Antón Rosa,doracanete@yahoo.com,Argentina,Masculino,63,2,68432.45,640,2,Si,Si,112503.24,100GB,Si
15623478,Elba Bastida-Juárez,vvarela@yahoo.com,Brasil,Femenino,32,4,102954.68,670,2,No,Si,134942.45,500Mb,Si
15572073,Rafaela Alemán-Amigó,demetrioalcala@hotmail.com,Chile,Masculino,35,5,0.0,663,2,Si,Si,62634.94,100GB,No
15686461,Ignacia Collado Barberá,noemi10@hotmail.com,Argentina,Femenino,56,7,121235.05,558,2,Si,Si,116253.1,2GB,No
15815420,María Cristina de Rivera,garaymaura@yanez.org,Chile,Masculino,47,8,139196.0,808,1,No,Si,74028.36,2GB,No
15692631,Natalio Estrada Mosquera,infanteisabela@yahoo.com,Chile,Femenino,44,8,115557.0,577,1,No,Si,127506.76,500Mb,Si
15801699,Jafet Mariño Roldan,dorotea87@leon.es,Chile,Masculino,43,5,0.0,436,2,Si,Si,35687.43,2GB,No
15760988,Emperatriz Lorenzo Ribes,nicodemomayo@hotmail.com,Brasil,Masculino,33,9,124573.33,667,2,No,No,683.37,100GB,No
15784323,Cristina Baró Isern,ciglesias@sainz.com,Argentina,Femenino,21,7,0.0,449,2,No,No,175743.92,20GB,No
15712199,Apolonia Pedro-Parra,gromero@gmail.com,Brasil,Femenino,61,2,183997.7,655,2,Si,Si,161217.18,1GB,No
15573348,Florencio Pozo Borrás,wcanizares@torrens-mateu.es,Argentina,Masculino,35,9,102050.47,850,1,Si,Si,3769.71,100GB,No
15712287,Ciríaco Miranda-Matas,candelaguzman@bermudez.org,Argentina,Femenino,80,4,0.0,652,2,Si,Si,188603.07,100GB,No
15710257,Omar Mora Mulet,rodolfo78@hotmail.com,Argentina,Femenino,39,3,130786.92,625,1,No,Si,121316.07,2GB,No
